,0
196,0.5066656626728573
197,0.5087181851868133
198,0.4997774649643528
199,0.5129883704356799
200,0.4910979226859809
201,0.5480835120863866
202,0.566917108175787
203,0.6073571639111474
204,0.4995283575187567
205,0.5362808163051931
206,0.40821166001111353
207,0.43846933190922976
208,0.6358101523023691
209,0.591545210399653
210,0.5584366185555943
211,0.4232293488727412
212,0.5035728386766691
213,0.4834197686679948
214,0.5158108953764708
215,0.5029622933385824
216,0.40019562058302377
217,0.46612306622858696
218,0.5509003459302717
219,0.4935034894433521
220,0.5070805915067971
221,0.4783729840439552
222,0.5867149171158168
223,0.34231632320841243
224,0.5939583669616934
225,0.5070401778198101
226,0.4651544319260025
227,0.4776609683226833
228,0.5407081201470321
229,0.34749365117104863
230,0.4979321597285761
231,0.504283561930359
232,0.5577688992427957
233,0.42138843866553743
234,0.44409188256026616
235,0.6101636871864016
236,0.5467569640290924
237,0.44005741284601685
238,0.46048146188481276
239,0.4384609631603669
240,0.5769976237804688
241,0.4907669205830891
242,0.6000251678242255
243,0.5797930015648097
244,0.49332459280646423
245,0.5720186126290239
246,0.5045508759552808
247,0.462622702534369
248,0.5596269516776661
249,0.5872890709517842
250,0.5031831893464255
251,0.5419851165570201
252,0.5747945886791964
253,0.5980821570445961
254,0.5111127866324167
255,0.5162488136335361
256,0.5883744382963193
257,0.5202248192506729
258,0.564878757019658
259,0.5657898521121326
260,0.47716919805603114
261,0.4600532214593743
262,0.4725610218905735
263,0.5326048691522184
264,0.5385066469991845
265,0.5540522971531263
266,0.4790859315812299
267,0.5003333408611221
268,0.49762474981732674
269,0.5484038785848943
270,0.5162706016956199
271,0.49137097194112633
272,0.5520540899259253
273,0.5121607840911714
274,0.512225807681414
275,0.4294840763870927
276,0.5586227012086175
277,0.523035045622516
278,0.5623295498797233
279,0.5398674785928901
280,0.4913912901539147
281,0.5119228165610972
282,0.44523058372067054
283,0.5293765298374946
284,0.47455540237944044
285,0.48335092676604335
286,0.40807793442080126
287,0.5323191210154479
288,0.3896983899246697
289,0.5749561488352876
290,0.5381735099642847
291,0.510766501867107
292,0.46420069763002303
293,0.5458078762485306
294,0.49784451988237094
295,0.5567379266064374
296,0.5720997916538824
297,0.43682939967476153
298,0.5110282155180857
299,0.5473627520239962
300,0.5305288914863877
301,0.44344873571753834
302,0.4716598895837164
303,0.372117753077276
304,0.44255178224684694
305,0.47806067485015047
306,0.4292813434879551
307,0.38420332279975006
308,0.4242884898558094
309,0.5486963149188295
310,0.4880082622023505
311,0.4649346201086413
312,0.5575296431129955
313,0.5381018282314158
314,0.4854373726042633
315,0.4543754396159229
316,0.4885926029368338
317,0.5069991080643469
318,0.5063540793096661
319,0.5046730867860124
320,0.39100220319677337
321,0.5556429847668652
322,0.4826921565576846
323,0.538998484828111
324,0.5020876578529513
325,0.4451726542395336
326,0.5363676200635697
327,0.48936032633335985
328,0.5055494996677512
329,0.332020258845971
330,0.5164074428742421
331,0.5249220876308706
332,0.5690913988080897
333,0.4633150822493308
334,0.5754725484378547
335,0.5096128573876457
336,0.5753199055182867
337,0.4955304414060982
338,0.49499528168749335
339,0.4159964969526915
340,0.37997654989455854
341,0.5210139684245216
342,0.41315966843703644
343,0.6172229102834871
344,0.5559441059102637
345,0.4106539241143286
346,0.45158919818451476
347,0.4778277009989952
348,0.4128707220690516
349,0.4970469221836433
350,0.41180077538742377
351,0.44844768704435267
352,0.5227402577893525
353,0.5821358045368491
354,0.4762757948054468
355,0.39732993588421744
356,0.378129430159688
357,0.5227684137736212
358,0.4420040109064806
359,0.48144607553403923
360,0.5819157208079234
361,0.4681340012516282
362,0.491916007779108
363,0.5696409809073402
364,0.5183595114927355
365,0.4732783300369825
366,0.584687089044484
367,0.49136666644336624
368,0.5743822973732713
369,0.5542981025828962
370,0.44153344670145367
371,0.6157757716477934
372,0.581170039068502
373,0.5529517195039663
374,0.5619301458947742
375,0.46683632660519936
376,0.5335451334327203
377,0.5242200897374215
378,0.5064932090334532
379,0.4969410397024249
380,0.5267707793047071
381,0.5155593777558201
382,0.5580645299343957
383,0.4473692162338095
384,0.43989044128600024
385,0.5244810624754384
386,0.5580720746207157
387,0.4915245848859075
388,0.5881702964944284
389,0.5612493297054095
390,0.4942102321935396
391,0.46260377348426895
392,0.44817952115765325
393,0.5025515111249859
394,0.46158355054951683
395,0.5908755981727202
396,0.4761730646027664
397,0.409315394560723
398,0.5372662481818833
399,0.5052312341007991
400,0.4895571400366654
401,0.5767182474136123
402,0.40155868913521814
403,0.4909670003703226
404,0.5007861392703301
405,0.5014040297554985
406,0.5077227020716937
407,0.4717178081217669
408,0.3998919720177608
409,0.4774445774825054
410,0.43989958065153784
411,0.5996008100898078
412,0.5515982502938586
413,0.6233677977116125
414,0.5043755904536149
415,0.497792471414089
416,0.5685060333082995
417,0.5265050814863106
418,0.5172594817177998
419,0.5107572439548999
420,0.6010246526565879
421,0.5935245776773546
422,0.5545085351405126
423,0.6303232839287561
424,0.4770317235354641
425,0.5762681383638806
426,0.4265729383641382
427,0.5366594960221222
428,0.5602538692025416
429,0.44051305316124545
430,0.5724617146399766
431,0.5692248511759587
432,0.538014753426115
433,0.5174728312899118
434,0.574536497427129
435,0.4732774701582426
436,0.5261592908697743
437,0.49437041716955354
438,0.500751877620191
439,0.4710271195096909
440,0.6673011918088382
441,0.5262642215776016
442,0.5602444739847686
443,0.4361717529441157
444,0.5254468263892138
445,0.503358273691725
446,0.45213036541022517
447,0.5961827731650693
448,0.47429564240150607
449,0.5423383835862745
450,0.48273049671194485
451,0.39038470399586983
452,0.5317674546264386
453,0.5164948145878647
454,0.5230211903531
455,0.5424476462506277
456,0.4794576396029467
457,0.42784882103912264
458,0.3812027616327261
459,0.5134391324013945
460,0.5412605962882366
461,0.40166779139890163
462,0.6373862605256541
463,0.5042169634252236
464,0.5624387928199925
465,0.49503434061968266
466,0.4618906430789299
467,0.5474178896838294
468,0.4975937358618023
469,0.5365031361016338
470,0.515630001207785
471,0.3560654473260017
472,0.5879396382370835
473,0.5586447698742636
474,0.6096011745285979
475,0.5094920816007426
476,0.5666412465525341
477,0.4695026211872015
478,0.3549619686081979
479,0.4133987472268582
480,0.5727078371751353
481,0.4825573783348501
482,0.4790563662295261
483,0.4938585454507452
484,0.5101967395635646
485,0.4520455993727096
486,0.504758839358439
487,0.4997709461220003
488,0.4842741949170365
489,0.555891545891727
490,0.4924003582218197
491,0.5282063037106008
492,0.6127175285796165
493,0.3769542506663532
494,0.4863055753617897
495,0.554390376342511
496,0.4809029596566188
497,0.5181576247163968
498,0.5618142353515306
499,0.47341190214298784
500,0.4992186147310562
501,0.6245207058711414
502,0.46763968915060394
503,0.39887009562650233
504,0.5224512629057557
505,0.5100903271873394
506,0.5112320528462498
507,0.568158728732241
508,0.5207309048841178
509,0.4484858306267763
510,0.4755918625110294
511,0.523720582532943
512,0.4905043986511681
513,0.5553687757893742
514,0.5229691106354128
515,0.483818106793145
516,0.45830387514265897
517,0.5164505304933474
518,0.6095928117615601
519,0.39556809228245443
520,0.45653148426086276
521,0.5214698566907876
522,0.5289053725779594
523,0.40392718617404705
524,0.4468720296598714
525,0.4816013380897366
526,0.5209847098901708
527,0.47322661370266644
528,0.5428453894107773
529,0.5279196912871407
530,0.5111167956636146
531,0.46044194199877886
532,0.5166717256418795
533,0.5395238109375835
534,0.5532521643134657
535,0.47826620129101616
536,0.4164983528142242
537,0.4895207433048438
538,0.4483286655414747
539,0.3468196546202128
540,0.5296692285912238
541,0.437353250660263
542,0.4722014788078628
543,0.4959123855291242
544,0.4912282885956737
545,0.5875133251353098
546,0.5035517591229725
547,0.41203276957624985
548,0.5361764287575317
549,0.5030401069828462
550,0.5178278363200897
551,0.5164157008764152
552,0.5003150896768062
553,0.5091939272202152
554,0.46251474637952644
555,0.6418141098928448
556,0.5338392462218717
557,0.47639786511648613
558,0.526698544508732
559,0.4630402294209078
560,0.5135436802424692
561,0.4673977899702405
562,0.5441609078658712
563,0.4982365867246683
564,0.5332073642512901
565,0.4325491798892949
566,0.5489482709254266
567,0.512487845579721
568,0.5299286995543828
569,0.4879636630302225
570,0.4706910734457385
571,0.5773757741299486
572,0.5312134289044045
573,0.44721897221360424
574,0.5004281579324633
575,0.6456528277245894
576,0.5232974200779964
577,0.5351404299131604
578,0.44931967352209556
579,0.459952927295243
580,0.4748427074722885
581,0.5005834998506631
582,0.5377641283097692
583,0.488428198374082
584,0.511575175923151
585,0.4934087266913796
586,0.5266711070558328
587,0.4075685978054537
588,0.47351063610091887
589,0.40398159921027077
590,0.5595436741156594
591,0.5515560234077596
592,0.5522321429897902
593,0.51728945322311
594,0.5262801081812521
595,0.47873067564269023
596,0.5380299910905361
597,0.5602329088894441
598,0.5334168335346616
599,0.5256205083001297
600,0.5072951341559855
601,0.5064262480286976
602,0.432290384210224
603,0.4879243038461283
604,0.5190528238709965
605,0.5370597810657323
606,0.5305816504434752
607,0.6063442932568812
608,0.4766333032912494
609,0.4583940045942143
610,0.45010529516415726
611,0.5407876984062963
612,0.5283339593905276
613,0.5498893602135042
614,0.5004927796207327
615,0.511567203953471
616,0.5197963074599405
617,0.5360763829934452
618,0.5991354810336155
619,0.5629157599814486
620,0.451032266366401
621,0.46973934758077
622,0.5564377147989307
623,0.47872509448981554
624,0.537330729580232
625,0.5211425984321826
626,0.4707352357692026
627,0.5161140502713145
628,0.47281452583817907
629,0.45352784974376154
630,0.4393565412776521
631,0.49268513884800547
632,0.5796073619509663
633,0.45624029992342996
634,0.5730295540146039
635,0.5424423798237309
636,0.46997117989710974
637,0.4544279732935613
638,0.44571739396545207
639,0.4523433754808507
640,0.5100404939778199
641,0.4532411014880256
642,0.45089783176100556
643,0.5709092926044789
644,0.4835462052846923
645,0.4747185235589661
646,0.4755879238521124
647,0.41237220505279637
648,0.4243361755148401
649,0.5179999630612357
650,0.4667165796691711
651,0.48391802754304425
652,0.4788375621759053
653,0.46666382391099503
654,0.5009746956238808
655,0.5542101187176077
656,0.5141210545166746
657,0.49711483666228606
658,0.4719213139204633
659,0.5273504026342591
660,0.47676447434316516
661,0.46715147809155805
662,0.46491957830211994
663,0.5213151166786368
664,0.543265940893787
665,0.4558733274592561
666,0.5319900236083818
667,0.5551938816510299
668,0.5064019627716089
669,0.502778680583941
670,0.46572769526801333
671,0.558343803038034
672,0.5791253349991959
673,0.6354376501665427
674,0.6127305747017128
675,0.4528359216637209
676,0.42799819583022103
677,0.5046754027551352
678,0.4825885285842931
679,0.5179538488640892
680,0.549578095223159
681,0.497588769835605
682,0.5545578963102612
683,0.5967495872126405
684,0.5430327761149604
685,0.5539203555630448
686,0.4663809903257937
687,0.592473093729034
688,0.5278743189970964
689,0.4830117815760792
690,0.5439491949670167
691,0.48031299567802177
692,0.5045546944313571
693,0.4444309735215724
694,0.5739216443447575
695,0.5304958513203905
696,0.5357260432396252
697,0.514989862992135
698,0.5157544338820225
699,0.5066825947884376
700,0.44543690090109184
701,0.40302769213923423
702,0.5194846996279557
703,0.5113982182040758
704,0.5781533594565165
705,0.5495426755193845
706,0.4874586932287372
707,0.32024825856278194
708,0.40804874073239733
709,0.5005717451796845
710,0.41788864917707397
711,0.4919960584499677
712,0.588237578054756
713,0.48484508033028806
714,0.4601308208858514
715,0.44811408125438507
716,0.6545071645999427
717,0.5722639387632029
718,0.4602665732978885
719,0.24008935612518476
720,0.5143860023042658
721,0.5631096742096794
722,0.5037148696763573
723,0.5059392703996359
724,0.3784288354239388
725,0.38372005693252165
726,0.5463677647509727
727,0.4862920668694931
728,0.52670296568659
729,0.4695185785005354
730,0.4880529788389132
731,0.5121615557300193
732,0.5398314739698222
733,0.474259742211121
734,0.5037877957487119
735,0.5200389885679584
736,0.5862133263840766
737,0.4056597725648446
738,0.5069760214454723
739,0.46259572096090146
740,0.5613756744389887
741,0.43832533534166257
742,0.5134462375274665
743,0.5045163710337707
744,0.5007456441221223
745,0.43679199254426404
746,0.4924853202698097
747,0.4276426226988604
748,0.5346704744528957
749,0.5198914551814735
750,0.4756119083630413
751,0.48268439192267637
752,0.45812447994763905
753,0.5293523937573552
754,0.5889690710993719
755,0.5225782146371071
756,0.6623603111862026
757,0.6003602923812814
758,0.3912574590024486
759,0.38585637310832055
760,0.5198315808777653
761,0.4325944786395334
762,0.4812807892764958
763,0.5089104310872216
764,0.5053510718692936
765,0.3697008121586799
766,0.4835118985423784
767,0.5128062662420374
768,0.6351831766926295
769,0.5649507511843609
770,0.5076656839693271
771,0.46346006090771397
772,0.49296361657932086
773,0.5697468843146571
774,0.5343140674782135
775,0.6154588912087294
776,0.6201778595681932
777,0.5824312545477017
778,0.5294050882396644
779,0.47229905960829466
780,0.49761051284007096
781,0.4889666929787901
782,0.46421617861972375
783,0.5016750621523132
784,0.5092239295692365
785,0.6010536947641366
786,0.619602027334892
787,0.5405874371082732
788,0.5069971845247389
789,0.5057054342452154
790,0.4975556195662092
791,0.41843971022951115
792,0.48987094498532646
793,0.49516418755680286
794,0.45407897939392594
795,0.5047326859510135
796,0.5926064410800153
797,0.5381103182914664
798,0.5478664597574489
799,0.5292765191217924
800,0.4497277011835705
801,0.48450663497262103
802,0.5401673516117653
803,0.4267632182660064
804,0.48354885136003206
805,0.5914396048952357
806,0.49058067677761913
807,0.4789903880939654
808,0.5232572977250414
809,0.4457982176557144
810,0.4165892731762612
811,0.5261291859227459
812,0.5097820264225685
813,0.4772913985217024
814,0.5470595339840627
815,0.41906045622434074
816,0.5330882476155036
817,0.4147721840509507
818,0.47365926259820434
819,0.5346479598949495
820,0.5904601374870618
821,0.4325582919586765
822,0.50238683688937
823,0.5069102635669178
824,0.4625922634861057
825,0.5259201283456729
826,0.48553203807675877
827,0.5233833112242275
828,0.5153183200037539
829,0.5336429911009399
830,0.44329496063261825
831,0.46768132873571805
832,0.4546043451542203
833,0.42710101806715034
834,0.4968647780110304
835,0.5918555998638004
836,0.4983497491789185
837,0.40502040430991065
838,0.5303478278139806
839,0.4617864852285064
840,0.4895553350443135
841,0.5438898114533453
842,0.5866732434722856
843,0.4760886161117948
844,0.5321138417601723
845,0.5029566933344797
846,0.5536843644386249
847,0.4166972401932168
848,0.5681416904637892
849,0.2841312585905311
850,0.4100600206412842
851,0.4025096856968421
852,0.5067722117248453
853,0.4532051778431795
854,0.5650604837456995
855,0.35037684243566797
856,0.4806368925682704
857,0.5100091857519851
858,0.45379294814971594
859,0.5295988161680133
860,0.5369652436568138
861,0.4341747101778209
862,0.5040794607044331
863,0.6121585188167934
864,0.38217128450032656
865,0.43964818122823307
866,0.5477871624409059
867,0.38584528400382
868,0.3896234116212063
869,0.5196863687411648
870,0.5255061049638498
871,0.5110988032397321
872,0.5072336689152418
873,0.5407947684224431
874,0.4860933761296834
875,0.5589906891913745
876,0.5292106257704562
877,0.5635017330877333
878,0.4936577171636452
879,0.4558882493886591
880,0.5558794127706431
881,0.512393416391237
882,0.5504456605079481
883,0.6071734553468698
884,0.5123412697717882
885,0.5365196760393337
886,0.5097853386008011
887,0.6348850807719836
888,0.43754276688998417
889,0.609859290598139
890,0.4792290401777219
891,0.5151720802190733
892,0.5575292292014742
893,0.39181950647518465
894,0.44259614473536535
895,0.48918152418897326
896,0.5418610172334083
897,0.506173331863148
898,0.5036219069393283
899,0.5061279304793367
900,0.5423893378331643
901,0.5560135071971704
902,0.5181134397517644
903,0.5707251762872338
904,0.4520234197875255
905,0.4546654139182375
906,0.4707963655862654
907,0.4639301986803475
908,0.5236411211977501
909,0.534812516073424
910,0.469581979890956
911,0.5322210677334807
912,0.514219391843169
913,0.4815925370139245
914,0.5330267024000443
915,0.470470619799521
916,0.4495572799421001
917,0.5189653041364881
918,0.5403893550151553
919,0.56607310899908
920,0.5350895961867155
921,0.5183589827056597
922,0.4839841847528494
923,0.5701489641137946
924,0.4338504857204871
925,0.4480122744021682
926,0.43550895952054014
927,0.5945416582873307
928,0.5462880883493559
929,0.48250301642815413
930,0.45188963370535234
931,0.4860807167152075
932,0.47084534411051837
933,0.4849526557918163
934,0.41901302619091035
935,0.46340094519257324
936,0.47398893767979805
937,0.4426000324587807
938,0.4779760097889589
939,0.455850916349997
940,0.4757217078573351
941,0.582837442477092
942,0.49931097823065773
943,0.44740903130090964
944,0.5034175762790983
945,0.34569554673034425
946,0.5106892872587918
947,0.4542619250559868
948,0.6216801384699514
949,0.45215619217212055
950,0.5203820302640112
951,0.48445664286927914
952,0.5050534144834355
953,0.45490888574389776
954,0.34620148146495316
955,0.5423057538788854
956,0.5605754890071329
957,0.4194018514587188
958,0.5240590918849765
959,0.4377265853427098
960,0.4745845511832166
961,0.5209848843935404
962,0.5026821503921353
963,0.41723953105207706
964,0.36526416559706415
965,0.47538428646810743
966,0.49765865222110955
967,0.4874773643538549
968,0.4779949360073834
969,0.4728140136378591
970,0.501900746493062
971,0.5933100770856463
972,0.49696505454002443
973,0.46960509071355305
974,0.5764790529885885
975,0.5055173153172478
976,0.5443707898940708
977,0.4612721721220524
978,0.6128158860302034
979,0.6567560898099358
980,0.44282170425281553
981,0.543239839196467
982,0.5196912641810651
983,0.4843028511510934
984,0.5705804471165817
985,0.5848112169181309
986,0.6508177644202634
987,0.6083596799542813
988,0.5179157334391983
989,0.4647163468566885
990,0.46853371063087357
991,0.38604919852352365
992,0.49363072154236926
993,0.3301326781428584
994,0.47506982200225123
995,0.5617500365435517
996,0.48342960262284956
997,0.4805134325926449
998,0.4881579496148855
999,0.4525180600941071
1000,0.41421596295848706
1001,0.4827208620742414
1002,0.4651132904673672
1003,0.4557639131490784
1004,0.44144612660871574
1005,0.5011659517249544
1006,0.4936360548169537
1007,0.4873692333710571
1008,0.47799445990723094
1009,0.4420675815042833
1010,0.42789689559013244
1011,0.6090537859239903
1012,0.7014593619219778
1013,0.5031690801531712
1014,0.6962985020326641
1015,0.29419520966132867
1016,0.40346099348877396
1017,0.5634032935817668
1018,0.5314939080775589
1019,0.3331114179752114
1020,0.5697643805176072
1021,0.46092678569145046
1022,0.5125564549889768
1023,0.4958735597466588
1024,0.4615923329143197
1025,0.4912281338515545
1026,0.5339660650218183
1027,0.4728272844517671
1028,0.5312216618989095
1029,0.5126422565334637
1030,0.5624530008726064
1031,0.5066350818864405
1032,0.45887895904448006
1033,0.41657475435538505
1034,0.5124960105617306
1035,0.5735547289709295
1036,0.5214570406842598
1037,0.5030103125941052
1038,0.5111202512796968
1039,0.5935396000880385
1040,0.5903579600037475
1041,0.5816167986432915
1042,0.5394289285862537
1043,0.5152970489695577
1044,0.5696717584878033
1045,0.47632658628836977
1046,0.6002999844125579
1047,0.6213519759308812
1048,0.36853824587019685
1049,0.5577741515894766
1050,0.5378661916790569
1051,0.4826323232926796
1052,0.5103789444465738
1053,0.46892004696242107
1054,0.47285123339352886
1055,0.49549088816583836
1056,0.48310669038587234
1057,0.5093401195667362
1058,0.5156889133063147
1059,0.5132373970430759
1060,0.5556991163617575
1061,0.5622473581937372
1062,0.4894592416873311
1063,0.609761098003625
1064,0.5572837517765115
1065,0.4220542690715952
1066,0.4110650571100035
1067,0.4242830348783602
1068,0.5707231991053925
1069,0.4465912634821626
1070,0.621672503334354
1071,0.5122342410285818
1072,0.5124856594306417
1073,0.5759960827398999
1074,0.46863759764331275
1075,0.4790410931843211
1076,0.5360256030651258
1077,0.5336390451954409
1078,0.48400871082336583
1079,0.5555933791167995
1080,0.5418115296089848
1081,0.5576009366523323
1082,0.5338961174923014
1083,0.479037552777993
1084,0.44733455003924066
1085,0.5846689520861449
1086,0.4722940146169024
1087,0.5003223433384664
1088,0.47252842403889733
1089,0.5031014701959179
1090,0.4987490841618199
1091,0.44281947664818816
1092,0.5032197900987236
1093,0.4318170771830643
1094,0.5706539794201653
1095,0.5153618124447514
1096,0.5176472739712596
1097,0.44234944788598396
1098,0.565280663724712
1099,0.5564983141610188
1100,0.5756020640793116
1101,0.5051874717220436
1102,0.4801916738536716
1103,0.4544095164286383
1104,0.4610614998597001
1105,0.5918330830827319
1106,0.5365299966618353
1107,0.4391390722946434
1108,0.350904148079143
1109,0.4917487599357823
1110,0.4274060847304933
1111,0.576305454181058
1112,0.48691604552603845
1113,0.38451597548620264
1114,0.48926651395273957
1115,0.4937280894459886
1116,0.3439577916443925
1117,0.44208810685435546
1118,0.5367388005968521
1119,0.492783268495911
1120,0.48180985873754256
1121,0.45868617843219134
1122,0.5604317701450078
1123,0.5333630606267254
1124,0.4779048323786966
1125,0.5093694566789726
1126,0.480749751014596
1127,0.5251545774435896
1128,0.5496274076517086
1129,0.4139234759443432
1130,0.5227155442683029
1131,0.5575265044165756
1132,0.43049847585866635
1133,0.43297048452047254
1134,0.5274264269003056
1135,0.5699318468566653
1136,0.4592518609387877
1137,0.5103256167693275
1138,0.573215895026355
1139,0.4231824909404862
1140,0.5263856764317727
1141,0.39915923990579966
1142,0.5259473677863932
1143,0.4998830006371058
1144,0.48055996005330753
1145,0.4830173848376605
1146,0.5484860319098336
1147,0.5911827896002773
1148,0.47766633952997656
1149,0.49002420951130626
1150,0.5279639239664164
1151,0.48129525851788224
1152,0.44787188700066666
1153,0.38717569354417164
1154,0.4259579210745806
1155,0.49006908476944494
1156,0.44019078863271244
1157,0.4796657218217104
1158,0.5090862381732122
1159,0.4880525453447464
1160,0.5044073651038146
1161,0.5105800808314889
1162,0.46387794847775843
1163,0.4789717524422621
1164,0.3908196106014363
1165,0.6724478565876699
1166,0.49618001772884507
1167,0.4862465856269867
1168,0.43800723798220337
1169,0.4847857100307325
1170,0.49599013692741356
1171,0.4064789398574535
1172,0.4811749834344902
1173,0.5184858439158069
1174,0.42317537110850606
1175,0.5054669326310759
1176,0.5856843649143154
1177,0.5326836671099405
1178,0.47310295890217435
1179,0.5871153907272413
1180,0.5278618884916553
1181,0.4521015155354621
1182,0.5843616165073401
1183,0.31698231647443176
1184,0.5915885346673638
1185,0.5456719069878173
1186,0.5544141925121764
1187,0.5618064168220627
1188,0.4858511156164981
1189,0.6041570921924918
1190,0.46472428807888394
1191,0.4324703173655609
1192,0.36212722560612876
1193,0.5005314342365147
1194,0.493355315683019
1195,0.5799184549474731
1196,0.3838065843883939
1197,0.48667271802738005
1198,0.5522580161803387
1199,0.5698351645495888
1200,0.5309275643782896
1201,0.5312172944127835
1202,0.5316864193947162
1203,0.5060593853488946
1204,0.4652801820996372
1205,0.5049332307364222
1206,0.39270609841536935
1207,0.5076550515920324
1208,0.43068680377458646
1209,0.5477440052193508
1210,0.48556885104709163
1211,0.5364845042350352
1212,0.5485890922548461
1213,0.5125017046126825
1214,0.6174340996986355
1215,0.6232890704948928
1216,0.4927012890282427
1217,0.5110704191485221
1218,0.5216329503451835
1219,0.45085753726540917
1220,0.44595942396989746
1221,0.5136980647553298
1222,0.4702179035605853
1223,0.5301760594509634
1224,0.609178648774779
1225,0.48942164677784916
1226,0.45312321179340365
1227,0.575470143766885
1228,0.5369958368103757
1229,0.5063764897034947
1230,0.44583420329946405
1231,0.4853358024931395
1232,0.5083359437220603
1233,0.5478546594820983
1234,0.5786889928506483
1235,0.46784585327058975
1236,0.5158305891879732
1237,0.460375976727897
1238,0.5151094200586079
1239,0.49365046092336395
1240,0.5320076168627705
1241,0.5021642099342438
1242,0.5310833796284765
1243,0.5484440340576704
1244,0.5506917355687847
1245,0.47559245095550007
1246,0.45400182303406295
1247,0.3775003538675328
1248,0.5320566280545612
1249,0.5168377540925698
1250,0.5141738236912881
1251,0.6033426668368213
1252,0.5397976739062493
1253,0.534550829048009
1254,0.5259376856656373
1255,0.4944356676723584
1256,0.5839033729892477
